Country,Pollutant,Year,Unit,Value
Austria,Methane,2012,Tonnes of CO2 equivalent,6680.692
Austria,Methane,2013,Tonnes of CO2 equivalent,6572.801
Austria,Methane,2014,Tonnes of CO2 equivalent,6431.701
Austria,Methane,2015,Tonnes of CO2 equivalent,6353.775
Austria,Methane,2016,Tonnes of CO2 equivalent,6282.521
Austria,Methane,2017,Tonnes of CO2 equivalent,6256.427
Austria,Methane,2018,Tonnes of CO2 equivalent,6047.181
Austria,Methane,2019,Tonnes of CO2 equivalent,5914.329
Austria,Methane,2020,Tonnes of CO2 equivalent,5819.441
Austria,Nitrous oxide,1990,Tonnes of CO2 equivalent,4511.457
Austria,Nitrous oxide,1991,Tonnes of CO2 equivalent,4541.583
Austria,Nitrous oxide,1992,Tonnes of CO2 equivalent,4322.959
Austria,Nitrous oxide,1993,Tonnes of CO2 equivalent,4330.323
Austria,Nitrous oxide,1994,Tonnes of CO2 equivalent,4271.79
Austria,Nitrous oxide,1995,Tonnes of CO2 equivalent,4337.622
Austria,Nitrous oxide,1996,Tonnes of CO2 equivalent,4355.73
Austria,Nitrous oxide,1997,Tonnes of CO2 equivalent,4368.006
Austria,Nitrous oxide,1998,Tonnes of CO2 equivalent,4412.496
Austria,Nitrous oxide,1999,Tonnes of CO2 equivalent,4386.458
Austria,Nitrous oxide,2000,Tonnes of CO2 equivalent,4355.293
Austria,Nitrous oxide,2001,Tonnes of CO2 equivalent,4221.83
Austria,Nitrous oxide,2002,Tonnes of CO2 equivalent,4213.52
Austria,Nitrous oxide,2003,Tonnes of CO2 equivalent,4203.137
Austria,Nitrous oxide,2004,Tonnes of CO2 equivalent,3609.047
Austria,Nitrous oxide,2005,Tonnes of CO2 equivalent,3606.68
Austria,Nitrous oxide,2006,Tonnes of CO2 equivalent,3613.829
Austria,Nitrous oxide,2007,Tonnes of CO2 equivalent,3631.873
Austria,Nitrous oxide,2008,Tonnes of CO2 equivalent,3802.605
Austria,Nitrous oxide,2009,Tonnes of CO2 equivalent,3579.907
Austria,Nitrous oxide,2010,Tonnes of CO2 equivalent,3388.73
Austria,Nitrous oxide,2011,Tonnes of CO2 equivalent,3493.375
Austria,Nitrous oxide,2012,Tonnes of CO2 equivalent,3464.005
Austria,Nitrous oxide,2013,Tonnes of CO2 equivalent,3446.724
Austria,Nitrous oxide,2014,Tonnes of CO2 equivalent,3538.432
Austria,Nitrous oxide,2015,Tonnes of CO2 equivalent,3555.141
Austria,Nitrous oxide,2016,Tonnes of CO2 equivalent,3655.098
Austria,Nitrous oxide,2017,Tonnes of CO2 equivalent,3593.011
Austria,Nitrous oxide,2018,Tonnes of CO2 equivalent,3552.569
Austria,Nitrous oxide,2019,Tonnes of CO2 equivalent,3550.726
Austria,Nitrous oxide,2020,Tonnes of CO2 equivalent,3497.987
Austria,Hydrofluorocarbons,1990,Tonnes of CO2 equivalent,2.438
Austria,Hydrofluorocarbons,1991,Tonnes of CO2 equivalent,3.889
Austria,Hydrofluorocarbons,1992,Tonnes of CO2 equivalent,5.631
Austria,Hydrofluorocarbons,1993,Tonnes of CO2 equivalent,234.871
Austria,Hydrofluorocarbons,1994,Tonnes of CO2 equivalent,257.774
Austria,Hydrofluorocarbons,1995,Tonnes of CO2 equivalent,350.748
Austria,Hydrofluorocarbons,1996,Tonnes of CO2 equivalent,419.532
Austria,Hydrofluorocarbons,1997,Tonnes of CO2 equivalent,502.779
Austria,Hydrofluorocarbons,1998,Tonnes of CO2 equivalent,594.129
Austria,Hydrofluorocarbons,1999,Tonnes of CO2 equivalent,684.829
Austria,Hydrofluorocarbons,2000,Tonnes of CO2 equivalent,682.367
Austria,Hydrofluorocarbons,2001,Tonnes of CO2 equivalent,806.646
Austria,Hydrofluorocarbons,2002,Tonnes of CO2 equivalent,934.796
Austria,Hydrofluorocarbons,2003,Tonnes of CO2 equivalent,995.803
Austria,Hydrofluorocarbons,2004,Tonnes of CO2 equivalent,1053.647
Austria,Hydrofluorocarbons,2005,Tonnes of CO2 equivalent,1047.06
Austria,Hydrofluorocarbons,2006,Tonnes of CO2 equivalent,1035.86
Austria,Hydrofluorocarbons,2007,Tonnes of CO2 equivalent,1073.572
Austria,Hydrofluorocarbons,2008,Tonnes of CO2 equivalent,1111.382
Austria,Hydrofluorocarbons,2009,Tonnes of CO2 equivalent,1207.27
Austria,Hydrofluorocarbons,2010,Tonnes of CO2 equivalent,1329.225
Austria,Hydrofluorocarbons,2011,Tonnes of CO2 equivalent,1435.277
Austria,Hydrofluorocarbons,2012,Tonnes of CO2 equivalent,1528.176
Austria,Hydrofluorocarbons,2013,Tonnes of CO2 equivalent,1628.747
Austria,Hydrofluorocarbons,2014,Tonnes of CO2 equivalent,1727.444
Austria,Hydrofluorocarbons,2015,Tonnes of CO2 equivalent,1856.448
Austria,Hydrofluorocarbons,2016,Tonnes of CO2 equivalent,1870.567
Austria,Hydrofluorocarbons,2017,Tonnes of CO2 equivalent,1893.868
Austria,Hydrofluorocarbons,2018,Tonnes of CO2 equivalent,1965.743
Austria,Hydrofluorocarbons,2019,Tonnes of CO2 equivalent,1851.029
Austria,Hydrofluorocarbons,2020,Tonnes of CO2 equivalent,1756.585
Austria,Perfluorocarbons,1990,Tonnes of CO2 equivalent,1182.787
Austria,Perfluorocarbons,1991,Tonnes of CO2 equivalent,1192.617
Austria,Perfluorocarbons,1992,Tonnes of CO2 equivalent,510.473
Austria,Perfluorocarbons,1993,Tonnes of CO2 equivalent,63.52
Austria,Perfluorocarbons,1994,Tonnes of CO2 equivalent,70.956
Austria,Perfluorocarbons,1995,Tonnes of CO2 equivalent,83.35
Austria,Perfluorocarbons,1996,Tonnes of CO2 equivalent,80.254
Austria,Perfluorocarbons,1997,Tonnes of CO2 equivalent,117.472
Austria,Perfluorocarbons,1998,Tonnes of CO2 equivalent,55.531
Austria,Perfluorocarbons,1999,Tonnes of CO2 equivalent,79.183
Austria,Perfluorocarbons,2000,Tonnes of CO2 equivalent,87.866
Austria,Perfluorocarbons,2001,Tonnes of CO2 equivalent,116.337
Austria,Perfluorocarbons,2002,Tonnes of CO2 equivalent,101.975
Austria,Perfluorocarbons,2003,Tonnes of CO2 equivalent,126.383
Austria,Perfluorocarbons,2004,Tonnes of CO2 equivalent,157.573
Austria,Perfluorocarbons,2005,Tonnes of CO2 equivalent,163.285
Austria,Perfluorocarbons,2006,Tonnes of CO2 equivalent,172.387
Austria,Perfluorocarbons,2007,Tonnes of CO2 equivalent,230.332
Austria,Perfluorocarbons,2008,Tonnes of CO2 equivalent,208.186
Austria,Perfluorocarbons,2009,Tonnes of CO2 equivalent,36.022
Austria,Perfluorocarbons,2010,Tonnes of CO2 equivalent,78.049
Austria,Perfluorocarbons,2011,Tonnes of CO2 equivalent,73.513
Austria,Perfluorocarbons,2012,Tonnes of CO2 equivalent,50.715
Austria,Perfluorocarbons,2013,Tonnes of CO2 equivalent,49.229
Austria,Perfluorocarbons,2014,Tonnes of CO2 equivalent,53.029
Austria,Perfluorocarbons,2015,Tonnes of CO2 equivalent,49.549
Austria,Perfluorocarbons,2016,Tonnes of CO2 equivalent,50.39
Austria,Perfluorocarbons,2017,Tonnes of CO2 equivalent,44.09
Austria,Perfluorocarbons,2018,Tonnes of CO2 equivalent,32.519
Austria,Perfluorocarbons,2019,Tonnes of CO2 equivalent,38.445
Austria,Perfluorocarbons,2020,Tonnes of CO2 equivalent,29.891
Austria,Sulphur hexafluoride,1990,Tonnes of CO2 equivalent,470.608
Austria,Sulphur hexafluoride,1991,Tonnes of CO2 equivalent,614.14
Austria,Sulphur hexafluoride,1992,Tonnes of CO2 equivalent,656.272
Austria,Sulphur hexafluoride,1993,Tonnes of CO2 equivalent,744.003
Austria,Sulphur hexafluoride,1994,Tonnes of CO2 equivalent,926.174
Austria,Sulphur hexafluoride,1995,Tonnes of CO2 equivalent,1100.108
Austria,Sulphur hexafluoride,1996,Tonnes of CO2 equivalent,1176.9
Austria,Sulphur hexafluoride,1997,Tonnes of CO2 equivalent,1086.397
Austria,Sulphur hexafluoride,1998,Tonnes of CO2 equivalent,869.882
Austria,Sulphur hexafluoride,1999,Tonnes of CO2 equivalent,676.368
Austria,Sulphur hexafluoride,2000,Tonnes of CO2 equivalent,574.528
Austria,Sulphur hexafluoride,2001,Tonnes of CO2 equivalent,629.326
Austria,Sulphur hexafluoride,2002,Tonnes of CO2 equivalent,613.301
Austria,Sulphur hexafluoride,2003,Tonnes of CO2 equivalent,549.443
Austria,Sulphur hexafluoride,2004,Tonnes of CO2 equivalent,484.007
Austria,Sulphur hexafluoride,2005,Tonnes of CO2 equivalent,493.625
Austria,Sulphur hexafluoride,2006,Tonnes of CO2 equivalent,453.462
Austria,Sulphur hexafluoride,2007,Tonnes of CO2 equivalent,367.007
Austria,Sulphur hexafluoride,2008,Tonnes of CO2 equivalent,373.434
Austria,Sulphur hexafluoride,2009,Tonnes of CO2 equivalent,341.679
Austria,Sulphur hexafluoride,2010,Tonnes of CO2 equivalent,335.871
Austria,Sulphur hexafluoride,2011,Tonnes of CO2 equivalent,307.349
Austria,Sulphur hexafluoride,2012,Tonnes of CO2 equivalent,311.879
Austria,Sulphur hexafluoride,2013,Tonnes of CO2 equivalent,305.32
Austria,Sulphur hexafluoride,2014,Tonnes of CO2 equivalent,313.983
Austria,Sulphur hexafluoride,2015,Tonnes of CO2 equivalent,309.547
Austria,Sulphur hexafluoride,2016,Tonnes of CO2 equivalent,392.837
Austria,Sulphur hexafluoride,2017,Tonnes of CO2 equivalent,399.93
Austria,Sulphur hexafluoride,2018,Tonnes of CO2 equivalent,386.323
Austria,Sulphur hexafluoride,2019,Tonnes of CO2 equivalent,436.418
Austria,Sulphur hexafluoride,2020,Tonnes of CO2 equivalent,438.625
Belgium,Greenhouse gases,1990,Tonnes of CO2 equivalent,145686.757
Belgium,Greenhouse gases,1991,Tonnes of CO2 equivalent,148406.621
Belgium,Greenhouse gases,1992,Tonnes of CO2 equivalent,148007.194
Belgium,Greenhouse gases,1993,Tonnes of CO2 equivalent,146865.837
Belgium,Greenhouse gases,1994,Tonnes of CO2 equivalent,151469.475
Belgium,Greenhouse gases,1995,Tonnes of CO2 equivalent,153593.384
Belgium,Greenhouse gases,1996,Tonnes of CO2 equivalent,157305.327
Belgium,Greenhouse gases,1997,Tonnes of CO2 equivalent,148839.893
Belgium,Greenhouse gases,1998,Tonnes of CO2 equivalent,154012.683
Belgium,Greenhouse gases,1999,Tonnes of CO2 equivalent,147781.816
Belgium,Greenhouse gases,2000,Tonnes of CO2 equivalent,148879.161
Belgium,Greenhouse gases,2001,Tonnes of CO2 equivalent,147320.471
Belgium,Greenhouse gases,2002,Tonnes of CO2 equivalent,147403.727
Belgium,Greenhouse gases,2003,Tonnes of CO2 equivalent,147701.437
Belgium,Greenhouse gases,2004,Tonnes of CO2 equivalent,148537.134
Belgium,Greenhouse gases,2005,Tonnes of CO2 equivalent,145549.733
Belgium,Greenhouse gases,2006,Tonnes of CO2 equivalent,142712.581
Belgium,Greenhouse gases,2007,Tonnes of CO2 equivalent,139072.47
Belgium,Greenhouse gases,2008,Tonnes of CO2 equivalent,138989.568
Belgium,Greenhouse gases,2009,Tonnes of CO2 equivalent,126354.108
Belgium,Greenhouse gases,2010,Tonnes of CO2 equivalent,133645.767
Belgium,Greenhouse gases,2011,Tonnes of CO2 equivalent,123133.69
Belgium,Greenhouse gases,2012,Tonnes of CO2 equivalent,120361.604
Belgium,Greenhouse gases,2013,Tonnes of CO2 equivalent,120458.32
Belgium,Greenhouse gases,2014,Tonnes of CO2 equivalent,114768.436
Belgium,Greenhouse gases,2015,Tonnes of CO2 equivalent,118955.466
Belgium,Greenhouse gases,2016,Tonnes of CO2 equivalent,117417.881
Belgium,Greenhouse gases,2017,Tonnes of CO2 equivalent,117097.878
Belgium,Greenhouse gases,2018,Tonnes of CO2 equivalent,117594.04
Belgium,Greenhouse gases,2019,Tonnes of CO2 equivalent,116448.185
Belgium,Greenhouse gases,2020,Tonnes of CO2 equivalent,106433.258
Belgium,Greenhouse gases,1990,Index,100
Belgium,Greenhouse gases,1991,Index,101.867
Belgium,Greenhouse gases,1992,Index,101.593
Belgium,Greenhouse gases,1993,Index,100.809
Belgium,Greenhouse gases,1994,Index,103.969
Belgium,Greenhouse gases,1995,Index,105.427
Belgium,Greenhouse gases,1996,Index,107.975
Belgium,Greenhouse gases,1997,Index,102.164
Belgium,Greenhouse gases,1998,Index,105.715
Belgium,Greenhouse gases,1999,Index,101.438
Belgium,Greenhouse gases,2000,Index,102.191
Belgium,Greenhouse gases,2001,Index,101.121
Belgium,Greenhouse gases,2002,Index,101.179
Belgium,Greenhouse gases,2003,Index,101.383
Belgium,Greenhouse gases,2004,Index,101.957
Belgium,Greenhouse gases,2005,Index,99.906
Belgium,Greenhouse gases,2006,Index,97.959
Belgium,Greenhouse gases,2007,Index,95.46
Belgium,Greenhouse gases,2008,Index,95.403
Belgium,Greenhouse gases,2009,Index,86.73
Belgium,Greenhouse gases,2010,Index,91.735
Belgium,Greenhouse gases,2011,Index,84.519
Belgium,Greenhouse gases,2012,Index,82.617
Belgium,Greenhouse gases,2013,Index,82.683
Belgium,Greenhouse gases,2014,Index,78.778
Belgium,Greenhouse gases,2015,Index,81.652
Belgium,Greenhouse gases,2016,Index,80.596
Belgium,Greenhouse gases,2017,Index,80.376
Belgium,Greenhouse gases,2018,Index,80.717
Belgium,Greenhouse gases,2019,Index,79.931
Belgium,Greenhouse gases,2020,Index,73.056
Belgium,Greenhouse gases,1990,Kilograms per capita,14.616
Belgium,Greenhouse gases,1991,Kilograms per capita,14.834
Belgium,Greenhouse gases,1992,Kilograms per capita,14.734
Belgium,Greenhouse gases,1993,Kilograms per capita,14.564
Belgium,Greenhouse gases,1994,Kilograms per capita,14.974
Belgium,Greenhouse gases,1995,Kilograms per capita,15.152
Belgium,Greenhouse gases,1996,Kilograms per capita,15.488
Belgium,Greenhouse gases,1997,Kilograms per capita,14.619
Belgium,Greenhouse gases,1998,Kilograms per capita,15.095
Belgium,Greenhouse gases,1999,Kilograms per capita,14.451
Belgium,Greenhouse gases,2000,Kilograms per capita,14.523
Belgium,Greenhouse gases,2001,Kilograms per capita,14.322
Belgium,Greenhouse gases,2002,Kilograms per capita,14.266
Belgium,Greenhouse gases,2003,Kilograms per capita,14.235
Belgium,Greenhouse gases,2004,Kilograms per capita,14.253
Belgium,Greenhouse gases,2005,Kilograms per capita,13.89
Belgium,Greenhouse gases,2006,Kilograms per capita,13.53
Belgium,Greenhouse gases,2007,Kilograms per capita,13.088
Belgium,Greenhouse gases,2008,Kilograms per capita,12.978
Belgium,Greenhouse gases,2009,Kilograms per capita,11.703
Belgium,Greenhouse gases,2010,Kilograms per capita,12.266
Belgium,Greenhouse gases,2011,Kilograms per capita,11.2
Belgium,Greenhouse gases,2012,Kilograms per capita,10.875
Belgium,Greenhouse gases,2013,Kilograms per capita,10.828
Belgium,Greenhouse gases,2014,Kilograms per capita,10.266
Belgium,Greenhouse gases,2015,Kilograms per capita,10.585
Belgium,Greenhouse gases,2016,Kilograms per capita,10.396
Belgium,Greenhouse gases,2017,Kilograms per capita,10.318
Belgium,Greenhouse gases,2018,Kilograms per capita,10.312
Belgium,Greenhouse gases,2019,Kilograms per capita,10.159
Belgium,Greenhouse gases,2020,Kilograms per capita,9.249
Belgium,Carbon dioxide,1990,Tonnes of CO2 equivalent,120292.644
Belgium,Carbon dioxide,1991,Tonnes of CO2 equivalent,123362.363
Belgium,Carbon dioxide,1992,Tonnes of CO2 equivalent,122488.07
Belgium,Carbon dioxide,1993,Tonnes of CO2 equivalent,121422.702
Belgium,Carbon dioxide,1994,Tonnes of CO2 equivalent,124795.264
Belgium,Carbon dioxide,1995,Tonnes of CO2 equivalent,125933.051
Belgium,Carbon dioxide,1996,Tonnes of CO2 equivalent,129474.969
Belgium,Carbon dioxide,1997,Tonnes of CO2 equivalent,123983.505
Belgium,Carbon dioxide,1998,Tonnes of CO2 equivalent,130212.392
Belgium,Carbon dioxide,1999,Tonnes of CO2 equivalent,124704.147
Belgium,Carbon dioxide,2000,Tonnes of CO2 equivalent,126719.535
Belgium,Carbon dioxide,2001,Tonnes of CO2 equivalent,126063.796
Belgium,Carbon dioxide,2002,Tonnes of CO2 equivalent,126860.502
Belgium,Carbon dioxide,2003,Tonnes of CO2 equivalent,128245.64
Belgium,Carbon dioxide,2004,Tonnes of CO2 equivalent,128778.889
Belgium,Carbon dioxide,2005,Tonnes of CO2 equivalent,125636.389
Belgium,Carbon dioxide,2006,Tonnes of CO2 equivalent,123880.438
Belgium,Carbon dioxide,2007,Tonnes of CO2 equivalent,120477.002
Belgium,Carbon dioxide,2008,Tonnes of CO2 equivalent,120175.599
Belgium,Carbon dioxide,2009,Tonnes of CO2 equivalent,107732.357
Belgium,Carbon dioxide,2010,Tonnes of CO2 equivalent,114557.864
Belgium,Carbon dioxide,2011,Tonnes of CO2 equivalent,105020.115
Belgium,Carbon dioxide,2012,Tonnes of CO2 equivalent,102355.635
Belgium,Carbon dioxide,2013,Tonnes of CO2 equivalent,102666.433
Belgium,Carbon dioxide,2014,Tonnes of CO2 equivalent,96887.002
Belgium,Carbon dioxide,2015,Tonnes of CO2 equivalent,101061.722
Belgium,Carbon dioxide,2016,Tonnes of CO2 equivalent,99601.625
Belgium,Carbon dioxide,2017,Tonnes of CO2 equivalent,99126.283
Belgium,Carbon dioxide,2018,Tonnes of CO2 equivalent,99873.631
Belgium,Carbon dioxide,2019,Tonnes of CO2 equivalent,99432.619
Belgium,Carbon dioxide,2020,Tonnes of CO2 equivalent,90368.008
Belgium,Methane,1990,Tonnes of CO2 equivalent,11517.597
Belgium,Methane,1991,Tonnes of CO2 equivalent,11477.593
Belgium,Methane,1992,Tonnes of CO2 equivalent,11400.281
Belgium,Methane,1993,Tonnes of CO2 equivalent,11203.101
Belgium,Methane,1994,Tonnes of CO2 equivalent,11233.978
Belgium,Methane,1995,Tonnes of CO2 equivalent,11297.765
Belgium,Methane,1996,Tonnes of CO2 equivalent,11160.709
Belgium,Methane,1997,Tonnes of CO2 equivalent,11043.319
Belgium,Methane,1998,Tonnes of CO2 equivalent,10869.661
Belgium,Methane,1999,Tonnes of CO2 equivalent,10629.556
Belgium,Methane,2000,Tonnes of CO2 equivalent,10217.41
Belgium,Methane,2001,Tonnes of CO2 equivalent,9796.527
Belgium,Methane,2002,Tonnes of CO2 equivalent,9395.488
Belgium,Methane,2003,Tonnes of CO2 equivalent,8876.168
Belgium,Methane,2004,Tonnes of CO2 equivalent,8818.274
Belgium,Methane,2005,Tonnes of CO2 equivalent,8597.871
Belgium,Methane,2006,Tonnes of CO2 equivalent,8510.995
Belgium,Methane,2007,Tonnes of CO2 equivalent,8406.884
Belgium,Methane,2008,Tonnes of CO2 equivalent,8239.603
Belgium,Methane,2009,Tonnes of CO2 equivalent,8175.369
Belgium,Methane,2010,Tonnes of CO2 equivalent,8151.525
Belgium,Methane,2011,Tonnes of CO2 equivalent,7916.441
Belgium,Methane,2012,Tonnes of CO2 equivalent,7874.137
Belgium,Methane,2013,Tonnes of CO2 equivalent,7723.211
Belgium,Methane,2014,Tonnes of CO2 equivalent,7577.638
Belgium,Methane,2015,Tonnes of CO2 equivalent,7589.981
Belgium,Methane,2016,Tonnes of CO2 equivalent,7544.44
Belgium,Methane,2017,Tonnes of CO2 equivalent,7386.823
Belgium,Methane,2018,Tonnes of CO2 equivalent,7313.037
Belgium,Methane,2019,Tonnes of CO2 equivalent,7241.601
Belgium,Methane,2020,Tonnes of CO2 equivalent,7098.807
Belgium,Nitrous oxide,1990,Tonnes of CO2 equivalent,10063.168
Belgium,Nitrous oxide,1991,Tonnes of CO2 equivalent,9930.207
Belgium,Nitrous oxide,1992,Tonnes of CO2 equivalent,9654.74
Belgium,Nitrous oxide,1993,Tonnes of CO2 equivalent,9928.957
Belgium,Nitrous oxide,1994,Tonnes of CO2 equivalent,10332.696
Belgium,Nitrous oxide,1995,Tonnes of CO2 equivalent,10815.427
Belgium,Nitrous oxide,1996,Tonnes of CO2 equivalent,11253.982
Belgium,Nitrous oxide,1997,Tonnes of CO2 equivalent,11031.311
Belgium,Nitrous oxide,1998,Tonnes of CO2 equivalent,10915.629
Belgium,Nitrous oxide,1999,Tonnes of CO2 equivalent,10921.397
Belgium,Nitrous oxide,2000,Tonnes of CO2 equivalent,10200.278
Belgium,Nitrous oxide,2001,Tonnes of CO2 equivalent,9810.078
Belgium,Nitrous oxide,2002,Tonnes of CO2 equivalent,9463.721
Belgium,Nitrous oxide,2003,Tonnes of CO2 equivalent,8563.487
Belgium,Nitrous oxide,2004,Tonnes of CO2 equivalent,8729.504
Belgium,Nitrous oxide,2005,Tonnes of CO2 equivalent,8485.057
Belgium,Nitrous oxide,2006,Tonnes of CO2 equivalent,7485.957
Belgium,Nitrous oxide,2007,Tonnes of CO2 equivalent,6950.431
Belgium,Nitrous oxide,2008,Tonnes of CO2 equivalent,6919.184
Belgium,Nitrous oxide,2009,Tonnes of CO2 equivalent,7016.77
